id,label,size,metacluster,metaCLU,x,y,docs_speed_sym,top_terms
2302,Supportive Neighborhood * Safe Neighborhood,21,22,#5528D6,-3257.261475,-1063.588501,0,supportive neighborhood|safe neighborhood|connected caregiver|resilient family|positive childhood experience|guiding mentor|resilience scope|resilience definition|family resilience|individual resilience|community resilience
2303,Publicly Available Information * Intertextuality * Elective Unit,73,21,#3328D6,3431.234375,-2634.423584,0.3726790450928382,publicly available information|intertextuality|elective unit|numeracy instruction|desirable skill|metatextuality|core unit|postmodernism|literary intertextuality|religious intertextuality|inclusive education teacher|metamodernism|content specialist
2304,Silver Nanoparticle * Antibacterial Activity * Inhibition Zone,118,20,#283FD6,-10163.90723,6572.44043,-0.001588562,silver nanoparticle|antibacterial activity|inhibition zone|green synthesis|antimicrobial activity|sweetening agent|nanoparticle synthesis|sucralose|gold nanoparticle|stabilizing agent|reducing agent|minimum inhibitory concentration|ficus benghalensis|antibacterial property
2305,Bayang Bayang Etis * Filsafat Dakwah * Krisis Keindonesiaan,20,21,#3328D6,4592.779785,-7060.541992,0.099099099,bayang bayang etis|filsafat dakwah|krisis keindonesiaan|kondisi politik|krisis moralita|syaikh yusuf|kondisi sosial|kondisi ekonomi|masyarakat indonesia|reformasi|agama
2306,South African Development * Preconception Knowledge,83,13,#28D682,2117.928223,5879.575195,0.1244267808009783,south african development|preconception knowledge|international significance|university of johannesburg|traditional idea|dominant misconception|learning region|south african cohort|force concept inventory|just world|error based simulation|sustainable world|settler indigenous relation
2307,Provotype * Age Homogeneous Group * Stereotypical Norm,44,29,#D6286B,1851.950806,445.394135,0.00703606,provotype|age homogeneous group|stereotypical norm|spontaneous teaching|methodological exploration|mixed age classroom|planned teaching|semi spontaneous teaching|mixed age group|analytical process|mixed age|principle discovery
2308,Age Detection * Childcidb * Pen Stylus,52,3,#D68D28,-4508.653809,-245.451614,0.1833333333333333,age detection|childcidb|pen stylus|neuromotor skill|neuromotor development|child computer interaction|piaget's theory|interaction device|childci framework|tablet device|e health|non traditional context
2309,Second Level Digital Divide * Mortality Conference * Age Divide,42,23,#7728D6,-1982.907593,-460.633667,0.065721479,second level digital divide|mortality conference|age divide|project echo|digital competence model|morbidity conference|synchronous attendance|virtual telehealth|prolonged confinement|tele education|telementoring|echo model
2310,Artistic Games * Rhythmic Musical Games * Teamwork Games,39,8,#77D628,-1376.994385,-719.715332,0.1169696969696969,artistic games|rhythmic musical games|teamwork games|situational games|psychological age|difficulty coefficient|situational problem|biological age|competitive games|bilingual toddler|monolingual toddler|chronological age
2311,Age Gate * Algorithmic Folk Theory * Non Self Disclosure,103,11,#28D63F,-994.326172,-733.826965,-0.019417476,age gate|algorithmic folk theory|non self disclosure|privacy enhancing practice|privacy consent|trusting belief|sharenting|digital privacy|privacy risk|privacy boundary|online privacy|privacy policy|algorithmic literacy|privacy management
2312,Inconsistency Effect * Source Item Pair * Expectancy Illusion,97,25,#BA28D6,-9865.892578,-3148.501465,0.058965102,inconsistency effect|source item pair|expectancy illusion|source memory|delayed judgment|metamemory expectancy|associative recognition|source retrieval|source monitoring|metamemory judgment|gist representation|face scene pair|association learning
2313,White Matter * Fractional Anisotropy * Diffusion Tensor Imaging,164,25,#BA28D6,-9267.634766,1148.804443,-0.04312115,white matter|fractional anisotropy|diffusion tensor imaging|mean diffusivity|gray matter|radial diffusivity|cortical thickness|axial diffusivity|superior longitudinal fasciculus|uncinate fasciculus|neurite density|white matter tract|corpus callosum|tract based spatial statistics
2314,Posthumanism * Agential Realism * More Than Human,156,13,#28D682,2383.500488,4239.232422,0.118796992,posthumanism|agential realism|more than human|intra action|new materialism|new materialist|barad|artistic practitioner|anthropocene|anthropocentric understanding|critical posthumanism|karen barad|governing by number|feminist new materialist
2315,Gender Reasoning * Group Based Discrimination,44,27,#D628AF,2230.447754,-591.39325,-0.056701031,gender reasoning|group based discrimination|evaluative implication|internal features|behavioral implication|structural explanation|structural thinking|gendered behavior|gender non conforming|men's health|social evaluation|men's sheds
2316,Expert Forum * Transportation Constraint,44,9,#55D628,10593.20898,1169.718018,0.030732861,expert forum|transportation constraint|traditional school systems|territory transformation|leisure constraint|supportive sharing|energy constraint|deweyan len|intrapersonal constraint|low socioeconomic community|interpersonal constraint|secondary instruction
2317,Reported Crime * Sex Based Inequality * Race Based Inequality,42,29,#D6286B,-3036.65918,-541.233582,-0.026595745,reported crime|sex based inequality|race based inequality|male female gap|black white gap|residents' consumption|hospital bound|home bound|juvenile crime|cross temporal meta analysis|crime rate|burglary
2318,Matching Adjusted Indirect Comparison * Network Meta Analysis,82,8,#77D628,969.63385,281.466431,-0.042706334,matching adjusted indirect comparison|network meta analysis|population adjustment|indirect comparison|indirect treatment comparison|individual participant data|simulated treatment comparison|fisher's information|data meta analysis|indirect evidence|direct evidence|aggregate data|power calculation
2319,Aggregate Perspective * Historical Attrition,24,2,#D66B28,4341.535645,1992.818726,0.3214285714285714,aggregate perspective|historical attrition|localized shortage|district salary|vacancy rate|subject variation|teacher staffing|unfilled position|local perspective|geographic variation|unsdg 4
2320,Employment Decline * State Vacancy * Expenditures Per Student,51,23,#7728D6,3470.574951,1459.51355,-0.048423423,employment decline|state vacancy|expenditures per student|reopening decision|school revenue|open position|political partisanship|bureau of labor statistics|curricular prioritization|implementation uncertainty|mineduc|special interest
2321,Aggregation Induced Emission * Organic Light Emitting Diode,48,20,#283FD6,-5059.586426,10602.37402,0.1988732394366197,aggregation induced emission|organic light emitting diode|organic semiconductor|fluorescence imaging|power conversion efficiency|solar cell|chips act|semiconductor|organic electronic|perovskite solar cell|organic field effect transistor|bioimaging
2324,Supply Chain Management * Supply Chain Model,92,10,#33D628,2959.608887,-650.817017,0.058615819,supply chain management|supply chain model|enterprise resource planning|erp systems|logistics tool|logistics management|financial sophistication|supplier evaluation|erp|lkm|supplier selection|operations management|green supply chain
2325,Vladimir Propp * Hero's Journey * Dispatcher,27,21,#3328D6,3111.734375,2621.401611,0.095238095,vladimir propp|hero's journey|dispatcher|false hero|villain|monomyth|helper|joseph campbell|ordinary world|hero|antagonist
2326,Political Dominance * Neo Colonial Mentality,63,26,#D628D0,499.449402,485.607666,0.039198606,political dominance|neo colonial mentality|transnational future|colonizing power|contemporary globalization|postcolonial legacy|formerly colonized|economic dominance|market based measure|browne review|transnational social field|constructivist research|social dominance
2327,Platonic Dialectic * Top Down Pathway * Ontological Discussion,37,8,#77D628,2084.677246,1267.035278,0.016154767,platonic dialectic|top down pathway|ontological discussion|epistemic production|scientific premises|methodical principle|epistemic approach|cultural discussion|epistemological study|positivist philosophy|reflective articulation|theoretical postures
2328,Positive Politeness Strategy * Negative Politeness,32,15,#28D6C5,2012.969604,-8862.013672,0.2501784439685938,positive politeness strategy|negative politeness|politeness strategy|bald on record|off record|brown and levinson|impoliteness strategy|politeness theory|impoliteness|negative face|positive face|positive impoliteness
2329,Exertional Heat Illness * Hot Temperature * Heat Stress Disorder,43,20,#283FD6,-6693.638184,10717.29395,0.1446078431372549,exertional heat illness|hot temperature|heat stress disorder|thoroughbred racehorses|heat stroke|heat related illness|metabolic heat|exertional heat stroke|cold water immersion|heat exposure|heating|wet bulb globe temperature
2330,Vegetation Decline * Soil Water Resource * Forestry Education,21,12,#28D660,-4155.882812,8668.451172,0.22548121,vegetation decline|soil water resource|forestry education|forest vegetation|forest education|forest user|soil degradation|forest science|educational trail|population increase|educational board
